index,sales,star_rating,neg,pos,neu,helpness,vine_Y,veri_y,two_sides,rate_exp_num,rate_exp_txt
562945887,1,5.0,0.0,0.33899999999999997,0.6609999999999999,0.05236566451318395,0.0,1.0,1.0,1.853957733357523,1.775547056330401
563212774,1,5.0,0.0,0.762,0.23800000000000002,0.034464123632727384,0.0,1.0,0.0,1.8389521648035019,1.7721641326538236
563325177,1,5.0,0.0,0.456,0.544,0.04079161609337855,0.0,1.0,1.0,1.8175744424225238,1.7755085617779471
563349127,1,5.0,0.0,0.225,0.775,0.14799432164671555,0.0,1.0,1.0,1.785624142724884,1.775865136750037
563382133,1,5.0,0.0,0.6759999999999999,0.324,0.3622549460537021,0.0,1.0,0.0,1.8829757077573128,1.773252958760077
563507837,1,5.0,0.0,0.293,0.7070000000000001,0.052573410489508414,0.0,1.0,1.0,1.8113365914558748,1.7755477472864711
564073548,2,5.0,0.1255,0.1685,0.706,0.04032496083689939,0.0,2.0,2.0,1.6783592098588518,1.7788354094965586
564402141,1,5.0,0.0,0.385,0.615,0.05404397276173424,0.0,1.0,1.0,1.7292623573955659,1.7755526383328546
564408881,1,1.0,0.14,0.147,0.713,0.2315465535640929,0.0,1.0,1.0,0.03357280433537134,0.0008019023261369995
564514027,1,5.0,0.034,0.109,0.856,0.3623778079131565,0.0,0.0,1.0,1.819613549754566,1.7765783856797146
564560200,1,4.0,0.0,0.177,0.823,0.19238440073385416,0.0,0.0,1.0,1.3551273621805728,1.3322035634531715
564762588,2,4.0,0.0215,0.44700000000000006,0.5309999999999999,0.1436071379729735,0.0,1.0,1.0,1.4262993575937846,1.332073755756678
565024981,1,5.0,0.0,0.37200000000000005,0.628,0.047555895173062884,0.0,1.0,1.0,1.6765192448433073,1.7755310592609046
565058490,1,4.0,0.026000000000000002,0.149,0.826,0.3734577108694295,0.0,1.0,1.0,1.3681468094801608,1.3326855248831249
565151090,1,1.0,0.149,0.073,0.779,0.023175017986654424,0.0,1.0,1.0,0.012593270048306474,0.0006632794311723506
565380388,1,1.0,0.075,0.0,0.925,0.04390040495252045,0.0,1.0,1.0,0.0462053740297709,0.0006770654266944481
565545704,26,4.538461538461538,0.037807692307692306,0.215,0.7471538461538461,0.1362737532216054,0.0,20.0,24.0,1.644979061388686,1.6416641217608963
565752966,1,5.0,0.0,0.539,0.461,0.053163229167172386,0.0,1.0,0.0,1.829985912823786,1.7722262312730452
565767073,3,3.6666666666666665,0.04700000000000001,0.09533333333333334,0.8576666666666667,0.10219024832545191,0.0,3.0,3.0,1.176245590464427,1.1889328997830577
566309506,1,3.0,0.297,0.091,0.612,0.3659885407624427,0.0,1.0,1.0,0.9708522679529807,0.888740882859365
566340259,2,4.0,0.0,0.5335,0.4665,0.029598301881650423,0.0,1.0,1.0,1.4165849816146543,1.331770388616262
566483832,1,5.0,0.0,0.391,0.609,0.051093359542367225,0.0,1.0,1.0,1.8410070361157547,1.7755428246919236
567185900,3,4.666666666666667,0.0,0.17666666666666667,0.8233333333333333,0.0413632605839603,0.0,3.0,3.0,1.6524654283607485,1.633825222412058
567287601,12,4.25,0.008583333333333333,0.38608333333333333,0.6053333333333334,0.08057478446286077,0.0,11.0,7.0,1.5300143172263518,1.4598794011008405
567639055,1,5.0,0.057,0.175,0.768,0.3699773899433883,0.0,1.0,1.0,1.7557007792686417,1.776603673521634
567833694,1,5.0,0.0,0.396,0.604,0.049664436833738806,0.0,1.0,1.0,1.8594140645430266,1.7755380721583642
568210809,1,5.0,0.0,0.327,0.6729999999999999,0.05332227242308884,0.0,1.0,1.0,1.914006097835907,1.7755502379776438
568864492,1,5.0,0.0,1.0,0.0,0.032859366390431376,0.0,1.0,0.0,1.8740735420974863,1.7721588034314113
569089377,3,3.3333333333333335,0.02033333333333333,0.15733333333333335,0.8223333333333334,0.029366069961093852,0.0,2.0,3.0,1.0362918108630594,1.0404103657282302
569623315,1,4.0,0.0,0.05,0.95,0.02415200084975888,0.0,1.0,1.0,1.3797751455968559,1.3317558978022999
570404475,1,5.0,0.0,0.396,0.604,0.05236966195937888,0.0,1.0,1.0,1.7180235305069433,1.7755470696257691
570634528,1,3.0,0.0,0.0,1.0,0.010018662142682336,0.0,1.0,1.0,0.9419648354061307,0.8880303722563853
570942731,1,3.0,0.073,0.22899999999999998,0.698,0.03308955517182165,0.0,0.0,1.0,0.9352230130680164,0.8880764099271903
571023574,1,5.0,0.0,0.674,0.326,0.044986385850406214,0.0,1.0,0.0,1.6816025105310939,1.7721990762477147
571150124,3,5.0,0.011000000000000001,0.16166666666666665,0.827,0.04365543330118324,0.0,3.0,3.0,1.7322250180129906,1.7821799128763927
571502764,1,5.0,0.0,0.0,1.0,0.010018662142682336,0.0,1.0,1.0,1.7833502909209817,1.7754062161296154
571678846,1,3.0,0.023,0.11599999999999999,0.861,0.042046619836541066,0.0,1.0,1.0,0.9071237479933305,0.8880942840638207
571732584,1,5.0,0.028999999999999998,0.20800000000000002,0.764,0.37080328737391627,0.0,1.0,1.0,1.7233600652395686,1.7766064217379807
571844274,1,3.0,0.07200000000000001,0.13699999999999998,0.79,0.035090810987076435,0.0,1.0,1.0,0.9345711348336139,0.8880804034825247
571862543,1,4.0,0.0,0.17600000000000002,0.8240000000000001,0.02685691740060497,0.0,1.0,1.0,1.3738965479375806,1.3317630946799142
572104675,1,5.0,0.053,0.32299999999999995,0.624,0.3673589344468336,0.0,1.0,1.0,1.7891936781778432,1.776594960498255
572149347,1,5.0,0.0,0.19,0.81,0.03973000158369,0.0,1.0,1.0,1.7525327336622745,1.7755050309487252
572191199,1,1.0,0.22,0.0,0.78,0.033739132163568095,0.0,1.0,1.0,0.05013836341531977,0.0006703063552882665
572249996,2,5.0,0.026000000000000002,0.1985,0.776,0.3673129527950636,0.0,0.0,2.0,1.911260045882885,1.7799248392486149
572793068,1,4.0,0.0,0.18100000000000002,0.8190000000000001,0.042070925110899215,0.0,0.0,1.0,1.3327193431510487,1.3318035746060524
572944212,493,4.515212981744422,0.029693711967545642,0.29988032454361047,0.6704117647058822,0.06528436442300882,0.0,462.0,424.0,3.2622562424800883,3.3343748799283506
573073661,1,2.0,0.052000000000000005,0.096,0.852,0.2505058277245239,0.0,1.0,1.0,0.4906344238701083,0.4446624284977275
573338576,2,5.0,0.022000000000000002,0.051,0.927,0.1896605634386185,0.0,2.0,2.0,1.7814155352892689,1.7793328864323854
573563646,1,5.0,0.125,0.204,0.6709999999999999,0.037862566040541216,0.0,0.0,1.0,1.7898165248768851,1.775498820048772
573774500,1,5.0,0.0,0.0,1.0,0.010018662142682336,0.0,1.0,1.0,1.8515525639669985,1.7754062161296154
573987773,1,5.0,0.0,0.355,0.645,0.04625585253423792,0.0,1.0,1.0,1.6791283073480834,1.775526735399255
574029816,1,1.0,0.0,0.0,1.0,0.010018662142682336,0.0,1.0,1.0,0.053838208707018276,0.0006545283831553561
574061195,1,5.0,0.0,0.526,0.474,0.048959342427594886,0.0,1.0,0.0,1.806840194927096,1.772212270263101
574097816,13,4.615384615384615,0.06476923076923077,0.16707692307692307,0.768076923076923,0.040272207802587,0.0,12.0,13.0,1.637604384147389,1.6420240638511152
574204587,1,3.0,0.124,0.061,0.815,0.030571344404934163,0.0,1.0,1.0,0.9154836171116004,0.8880713847925247
574401016,2,5.0,0.028,0.23000000000000004,0.7414999999999999,0.36164288995354626,0.0,0.0,2.0,1.7965329355556507,1.779905943683056
574727078,1,5.0,0.038,0.15,0.812,0.36405382389180857,0.0,0.0,1.0,1.6874462453436174,1.7765839626494433
574807396,32,4.28125,0.03949999999999999,0.28049999999999997,0.6799062499999999,0.08419676163236953,0.0,27.0,29.0,1.6426748915191358,1.5381579261831861
574981720,1,5.0,0.0,0.38,0.62,0.05120614964076955,0.0,1.0,1.0,1.8047601699277518,1.7755431998272226
575684883,1,4.0,0.016,0.092,0.892,0.356326581062956,0.0,0.0,1.0,1.381713450907077,1.3326399214837892
575734842,1,5.0,0.113,0.145,0.741,0.035400826464687174,0.0,1.0,1.0,1.865945934462144,1.7754906325808522
575767570,1,5.0,0.0,0.17800000000000002,0.8220000000000001,0.3508011115609468,0.0,1.0,1.0,1.7354207930758885,1.7765398644218084
575905970,1,5.0,0.0,0.0,1.0,0.33704609857556844,1.0,0.0,1.0,1.8336010134235647,1.776494095721849
575958355,1,5.0,0.0,0.446,0.5539999999999999,0.05452992696709885,0.0,1.0,1.0,1.7843681853888493,1.77555425460446
576261442,1,5.0,0.0,0.8079999999999999,0.192,0.0408304634558368,0.0,1.0,0.0,1.8588172406070793,1.7721852746949307
577055849,1,5.0,0.0,0.254,0.746,0.05425749449678395,0.0,1.0,1.0,1.6655475052972792,1.7755533485006925
577456540,1,5.0,0.039,0.243,0.718,0.3713097307452288,0.0,1.0,1.0,1.7954689380901168,1.7766081069561328
577669154,19,4.631578947368421,0.008578947368421052,0.41763157894736835,0.5737894736842104,0.07400017757435345,0.0,19.0,13.0,1.6525725616020461,1.649445854266674
577724765,1,3.0,0.0,0.271,0.7290000000000001,0.05197742131783074,0.0,1.0,1.0,0.936312345606318,0.8881141016069848
577781009,1,5.0,0.0,1.0,0.0,0.030292964856771368,0.0,0.0,0.0,1.8303226620322035,1.772150280720655
577812553,1,5.0,0.013999999999999999,0.177,0.8079999999999999,0.04432574324632317,0.0,0.0,1.0,1.7527109281274482,1.7755203159903248
577940665,1,5.0,0.051,0.322,0.627,0.3719681552175136,0.0,1.0,1.0,1.7553583927318681,1.7766102979016645
578103831,2,4.5,0.013999999999999999,0.197,0.7889999999999999,0.2183484384335108,1.0,1.0,2.0,1.5773870426417118,1.55718228021541
578177599,1,4.0,0.0,0.505,0.495,0.047683640128445566,0.0,1.0,0.0,1.3136524079121934,1.3291597482516126
578210015,4,3.0,0.013500000000000002,0.40325,0.5834999999999999,0.03939780103109707,0.0,4.0,3.0,0.9584701330041351,0.8920860684869859
578431579,1,5.0,0.0,0.34299999999999997,0.657,0.05284467478381746,0.0,1.0,1.0,1.777705936780591,1.7755486495026351
578779420,22,4.454545454545454,0.01531818181818182,0.17663636363636367,0.8080454545454547,0.08637130092251964,18.0,2.0,22.0,1.4442232601774747,1.596839734106953
578900774,2,3.5,0.029500000000000002,0.22699999999999998,0.7435,0.08339287407546958,0.0,1.0,2.0,1.1224954305952846,1.1123751901191539
579064203,2,3.5,0.056,0.112,0.8314999999999999,0.32022692185596413,0.0,2.0,2.0,1.094414039602547,1.1129275324074863
579139676,1,4.0,0.0,0.41200000000000003,0.588,0.0408304634558368,0.0,1.0,1.0,1.2761790863984617,1.331800274073867
579205255,2,3.5,0.0,0.2625,0.7375,0.03142446304143688,0.0,2.0,2.0,1.0854916423918983,1.1122540160818335
579208502,3,4.333333333333333,0.0,0.2583333333333333,0.7416666666666667,0.039198314857287295,0.0,3.0,3.0,1.5192163589782923,1.485471919325566
579420416,1,4.0,0.0,0.316,0.684,0.05437994759482288,0.0,1.0,1.0,1.432335992749597,1.3318363259106452
579464830,1,4.0,0.045,0.036000000000000004,0.919,0.01673841628407216,0.0,1.0,1.0,1.3771937885902374,1.3317361728846793
579561534,3,2.6666666666666665,0.072,0.126,0.8019999999999999,0.09037042208596223,0.0,1.0,3.0,0.7506304762838609,0.7438301524973224
579566375,1,2.0,0.099,0.278,0.623,0.042046619836541066,0.0,1.0,1.0,0.4896858572541302,0.4443850581913941
579644974,1,5.0,0.0,0.312,0.688,0.05365179423589137,0.0,1.0,1.0,1.7718269444899881,1.7755513339576867
579678635,1,5.0,0.0,0.272,0.728,0.055269944425739716,0.0,1.0,1.0,1.7564978928595432,1.7755567158863916
579794754,2,5.0,0.0,0.29800000000000004,0.7020000000000001,0.05051174364433256,0.0,2.0,2.0,1.7297899400262113,1.7788693408622631
579809267,3,3.6666666666666665,0.10833333333333334,0.29533333333333334,0.5963333333333334,0.11456658486449066,0.0,2.0,2.0,1.1325706207033588,1.1865184188962898
579821347,1,5.0,0.0,0.239,0.7609999999999999,0.3589269047847649,0.0,0.0,1.0,1.7733790406394923,1.7765669027889959
579960040,3,4.0,0.043333333333333335,0.43566666666666665,0.5206666666666666,0.043723083983346296,0.0,3.0,2.0,1.3737581044112799,1.3344707039434573
580114236,1,5.0,0.055,0.43200000000000005,0.512,0.3701879150965912,0.0,1.0,1.0,1.7956320754039021,1.7766043740546293
580216979,1,4.0,0.0,0.523,0.47700000000000004,0.03895701972100105,0.0,0.0,0.0,1.3362476856855223,1.3291365637981756
580310346,1,5.0,0.0,0.415,0.585,0.04900018751128439,0.0,1.0,1.0,1.7402700272188965,1.7755358628980422
580310838,1,3.0,0.07200000000000001,0.07400000000000001,0.8540000000000001,0.11838924314199185,0.0,1.0,1.0,0.9434150202668099,0.8882466381866972
580661379,1,4.0,0.149,0.126,0.7240000000000001,0.3287856184653689,0.0,1.0,1.0,1.2921024057744932,1.3325666093628352
580974646,1,1.0,0.38299999999999995,0.0,0.617,0.02372047002088577,0.0,0.0,1.0,0.045811264472356214,0.0006636422463791869
581085322,1,3.0,0.053,0.046,0.9009999999999999,0.014264225514907188,0.0,1.0,1.0,0.8797943336594688,0.8880388441040339
581091453,1,3.0,0.067,0.141,0.7909999999999999,0.3700526190755515,0.0,1.0,1.0,0.8894615855214714,0.888748996888805
581208012,14,4.642857142857143,0.05657142857142857,0.29642857142857143,0.6469285714285716,0.08754496139773267,0.0,14.0,12.0,1.5911514595774139,1.6514415013764983
581272362,1,1.0,0.096,0.055,0.8490000000000001,0.3049174883924932,0.0,0.0,1.0,0.02884400922780056,0.0008507239634267943
581399069,2,3.0,0.14350000000000002,0.17099999999999999,0.6855,0.026806190910444137,0.0,2.0,2.0,0.96021035899364,0.8900608707862894
581643417,1,1.0,0.248,0.092,0.66,0.3707771556974495,0.0,1.0,1.0,0.042910041158674486,0.000894552113917535
581941349,1,5.0,0.040999999999999995,0.158,0.802,0.37327345965769576,0.0,1.0,1.0,1.8677778215775698,1.776614641384115
582440455,2,5.0,0.0245,0.124,0.8515,0.36320671545072525,0.0,0.0,2.0,1.8338198297928907,1.7799111551378637
582625915,2,1.0,0.145,0.045,0.8095,0.15487199294639697,0.0,2.0,2.0,0.02223107247932808,0.0014166824422438135
583080233,1,4.0,0.033,0.07,0.897,0.034188180623197686,0.0,1.0,1.0,1.343084651625808,1.3317826008643392
583583739,1,5.0,0.032,0.057,0.9109999999999999,0.3714036026039072,0.0,1.0,1.0,1.7509531593462606,1.7766084193200427
584019909,1,5.0,0.026000000000000002,0.10099999999999999,0.873,0.283533426487789,0.0,0.0,1.0,1.8887932261929874,1.7763160455851024
584140846,1,1.0,0.057,0.0,0.943,0.3364116567767209,0.0,1.0,1.0,0.020457246961288894,0.0008716820953393739
584525855,1,5.0,0.0,0.266,0.7340000000000001,0.04955867282309715,0.0,1.0,1.0,1.8620071673925345,1.77553772039236
584849390,1,5.0,0.0,0.326,0.674,0.054071667349495256,0.0,1.0,1.0,1.861956570135912,1.7755527304443337
584867595,1,1.0,0.0,0.16899999999999998,0.831,0.04533824326858965,0.0,1.0,1.0,0.06093811564474694,0.0006780218557311118
585061193,1,5.0,0.021,0.214,0.765,0.3613384678950098,0.0,0.0,1.0,1.772087612511378,1.7765749272663722
585075742,1,5.0,0.0,0.449,0.551,0.03915906507856632,0.0,1.0,1.0,1.8497027215762627,1.7755031320703556
585209079,8,4.125,0.020125,0.138625,0.84125,0.20890460917889264,0.0,2.0,8.0,1.5473937525027983,1.4070381762995843
585411595,2,4.5,0.0,0.243,0.7569999999999999,0.047974981320755464,0.0,2.0,2.0,1.5474573614424971,1.556671462598365
585657229,4,5.0,0.0,0.28325,0.7167499999999999,0.04619425479378607,0.0,4.0,4.0,1.7113032025446309,1.7855268057738023
585880039,13,3.4615384615384617,0.07538461538461538,0.1409230769230769,0.7837692307692308,0.08087001387868156,0.0,9.0,13.0,1.0548137130049462,1.1208548777328822
586052944,4,3.0,0.035500000000000004,0.11324999999999999,0.85125,0.08295093009963193,1.0,3.0,4.0,0.953190808014519,0.89417640888581
586080084,1,5.0,0.054000000000000006,0.248,0.698,0.3149423130142596,0.0,1.0,1.0,1.6807678145421479,1.7764205491291523
586144342,1,2.0,0.41200000000000003,0.0,0.588,0.03668723971553323,0.0,1.0,1.0,0.4677182056059689,0.44437792828485634
586501373,1,1.0,0.09699999999999999,0.048,0.8540000000000001,0.3525457553752762,0.0,0.0,1.0,0.04124880502916553,0.0008824190874914817
586510876,1,5.0,0.065,0.16,0.775,0.3786706021200518,0.0,1.0,1.0,1.814319027335902,1.7766326008046307
586690889,1,5.0,0.0,0.244,0.7559999999999999,0.276471677299229,0.0,1.0,1.0,1.830377256589026,1.7762925504339337
586745626,42,4.571428571428571,0.015095238095238097,0.39788095238095234,0.5870238095238094,0.06062690298839976,0.0,41.0,28.0,1.7401087413801797,1.6691973116225711
586882659,1,5.0,0.0,0.262,0.738,0.05320300525961128,0.0,1.0,1.0,1.8883599381677354,1.775549841298632
586912747,1,5.0,0.0,0.268,0.732,0.04653419300961835,0.0,1.0,1.0,1.739847122725411,1.7755276611418036
587277046,2,4.5,0.056999999999999995,0.149,0.794,0.04251985384751621,0.0,2.0,2.0,1.543983063640533,1.5566551090652436
587390676,1,5.0,0.0,0.22899999999999998,0.7709999999999999,0.3706248700291483,0.0,1.0,1.0,1.751440977224267,1.776605828044765
587506080,1,1.0,0.0,0.0,1.0,0.010018662142682336,0.0,1.0,1.0,0.04716140252192573,0.0006545283831553561
587932837,3,4.666666666666667,0.07633333333333332,0.16166666666666668,0.7623333333333333,0.033217104763292565,0.0,3.0,3.0,1.7170429745176308,1.633799859474077
588091329,1,2.0,0.099,0.16,0.741,0.2461965807263891,0.0,1.0,1.0,0.4895602162268389,0.4446566938502384
588165068,1,2.0,0.10099999999999999,0.0,0.899,0.019301259188939084,0.0,1.0,1.0,0.5094398680013535,0.44435479906095154
588401540,1,5.0,0.053,0.222,0.725,0.05388959018744658,0.0,1.0,1.0,1.7253686746547434,1.7755521248604977
588916430,11,4.363636363636363,0.036454545454545455,0.29445454545454547,0.6691818181818182,0.15706225018542225,0.0,10.0,9.0,1.6448645638480508,1.5168509543726216
589029650,93,4.086021505376344,0.02853763440860215,0.2943333333333333,0.6771290322580643,0.05837864738293333,0.0,84.0,73.0,1.7089211381903102,1.576665805011036
589234438,1,4.0,0.0,0.308,0.6920000000000001,0.03292337862845962,0.0,1.0,1.0,1.3999294864423124,1.3317792356089382
589445801,1,5.0,0.0,0.568,0.43200000000000005,0.36405674934115423,0.0,1.0,0.0,1.9232316547756523,1.7732589453071195
589467309,1,5.0,0.0,1.0,0.0,0.3583002745367901,0.0,1.0,0.0,1.6949937814446503,1.773239819298578
589546126,1,5.0,0.036000000000000004,0.244,0.7190000000000001,0.3710923097468733,0.0,1.0,1.0,1.767562023079638,1.776607383475655
589604075,1,5.0,0.0,0.374,0.626,0.043477310839037685,0.0,1.0,1.0,1.7538595393951828,1.7755174941691658
590016809,1,5.0,0.16,0.37,0.47,0.04653419300961835,0.0,1.0,1.0,1.8503223365836825,1.7755276611418036
590093485,10,4.4,0.038400000000000004,0.2633,0.6984999999999999,0.0713259938391119,0.0,9.0,9.0,1.4975049035057704,1.5329293356211497
590196042,1,1.0,0.187,0.075,0.7390000000000001,0.043144567024490064,0.0,0.0,1.0,0.045560428926286825,0.0006765626551765574
590213427,1,5.0,0.0,0.27899999999999997,0.721,0.3668235972539015,0.0,1.0,1.0,1.894676907806838,1.776593179144913
590364636,1,5.0,0.057,0.114,0.8290000000000001,0.02526218883911379,0.0,1.0,1.0,1.8485448117743624,1.775456912935155
590754648,1,2.0,0.0,0.285,0.715,0.054900346962500235,0.0,1.0,1.0,0.4850746518340219,0.4444021585131028
590776428,1,5.0,0.0,1.0,0.0,0.032079608906535335,0.0,1.0,0.0,1.737559913019206,1.7721562139471436
590787336,2,5.0,0.0,0.299,0.7010000000000001,0.2083213561062306,0.0,2.0,2.0,1.7495796155496328,1.7793950583649454
590801776,1,5.0,0.0,0.113,0.887,0.04466311267718207,0.0,1.0,1.0,1.8863481969108276,1.7755214380561917
590971137,1,5.0,0.0,0.231,0.769,0.3708566708132773,0.0,1.0,1.0,1.8542419993491952,1.7766065993742486
591175200,1,4.0,0.0,0.182,0.818,0.045501323043483366,0.0,1.0,1.0,1.3584570993957246,1.3318127019969568
591374310,1,3.0,0.0,0.162,0.838,0.032079608906535335,0.0,1.0,1.0,0.9025226622535237,0.8880743945590596
591489651,1,5.0,0.018000000000000002,0.33,0.652,0.3740013274847563,0.0,1.0,1.0,1.6718583540987177,1.7766170634136846
591515457,1,5.0,0.0,0.168,0.8320000000000001,0.05363592868252223,0.0,1.0,1.0,1.7322317456022631,1.7755512811893015
591557221,1,5.0,0.0,0.0,1.0,0.010018662142682336,0.0,1.0,1.0,1.9323046899861793,1.7754062161296154
591735114,1,5.0,0.0,0.264,0.736,0.2672452318486833,0.0,1.0,1.0,1.7188318421539186,1.7762618534949492
592000511,1,1.0,0.083,0.10800000000000001,0.8079999999999999,0.04535916123327735,0.0,1.0,1.0,0.038544272531481835,0.0006780357700707923
593148148,1,3.0,0.066,0.158,0.7759999999999999,0.033739132163568095,0.0,1.0,1.0,0.9596663083719875,0.8880777061727839
593605040,1,5.0,0.081,0.159,0.76,0.3643295034105239,0.0,1.0,1.0,1.7204596541297092,1.7765848799787527
593707481,1,5.0,0.0,0.239,0.7609999999999999,0.36405674934115423,0.0,1.0,1.0,1.8142880573478826,1.776583972383935
593726971,1,4.0,0.0,0.293,0.7070000000000001,0.05396482032147598,0.0,1.0,1.0,1.4109194267887153,1.3318352213484426
593756097,1,4.0,0.033,0.129,0.8370000000000001,0.3677588533910479,1.0,0.0,1.0,1.3611854733705013,1.3326703542841434
593799958,1,5.0,0.0,0.465,0.535,0.04881630298258517,0.0,1.0,1.0,2.0003938345779164,1.7755352513076033
594070444,1,5.0,0.0,0.39,0.61,0.04878767866297732,0.0,1.0,1.0,1.6942392587539137,1.7755351561046107
594086094,1,5.0,0.0,0.7440000000000001,0.256,0.032079608906535335,0.0,1.0,0.0,1.8732611183705088,1.7721562139471436
594090248,2,4.0,0.1035,0.153,0.7429999999999999,0.028032188622971174,0.0,1.0,2.0,1.3513918202808972,1.334428892438979
594330169,1,5.0,0.10400000000000001,0.38799999999999996,0.508,0.051407361445644534,0.0,1.0,1.0,1.8537384434416637,1.7755438690496939
594366146,1,5.0,0.0,0.498,0.502,0.04411149415640191,0.0,1.0,1.0,1.8314414798589964,1.7755196034139336
594491663,1,5.0,0.0,0.271,0.7290000000000001,0.048554400126182236,0.0,1.0,1.0,1.7539986434349184,1.7755343802325285
594499247,1,4.0,0.0,0.7440000000000001,0.256,0.032079608906535335,0.0,1.0,0.0,1.3726970954469073,1.3291182924470228
594549733,1,3.0,0.044000000000000004,0.111,0.8440000000000001,0.033225422256603424,0.0,0.0,1.0,0.8455152620661497,0.8880766810529299
595031807,1,5.0,0.268,0.0,0.732,0.02526218883911379,0.0,1.0,1.0,1.8423353127107809,1.775456912935155
595150872,1,5.0,0.0,0.654,0.34600000000000003,0.038515610491255264,0.0,1.0,0.0,1.8218557445808794,1.7721775872533985
595211959,1,1.0,0.035,0.051,0.914,0.21621712886218247,0.0,1.0,1.0,0.04456805697646886,0.0007917026761505158
595227405,17,4.470588235294118,0.027058823529411767,0.1686470588235294,0.8042941176470589,0.1793834565575717,0.0,16.0,16.0,1.6740112437093044,1.58613728152584
595591493,1,3.0,0.0,0.293,0.7070000000000001,0.050455390172579294,0.0,1.0,1.0,0.9337127554798117,0.8881110642783168
595945395,2,5.0,0.0,0.1975,0.8025,0.2081455846901345,0.0,2.0,2.0,1.814873631939454,1.779394472741374
595952214,1,5.0,0.02,0.251,0.7290000000000001,0.0545378166635362,0.0,1.0,1.0,1.744437518605472,1.775554280845404
595981000,1,5.0,0.0,0.38,0.62,0.03915906507856632,0.0,1.0,1.0,1.7553553524811003,1.7755031320703556
596186609,5,3.8,0.027200000000000002,0.2534,0.7194,0.04738997450633198,0.0,5.0,4.0,1.3425287206791203,1.250675393994956
596815557,1,5.0,0.049,0.16699999999999998,0.784,0.371329481535777,0.0,1.0,1.0,1.899221833305459,1.7766081726780003
596941382,1,5.0,0.042,0.11199999999999999,0.846,0.035270616918417375,0.0,1.0,1.0,1.7863090666030137,1.7754901995194423
597077781,20,4.5,0.028449999999999996,0.3602,0.6113999999999999,0.10647895544651051,0.0,20.0,14.0,1.636187494803583,1.5931496516163386
597098491,26,4.6923076923076925,0.03242307692307693,0.18596153846153848,0.7816923076923078,0.0831364675727181,0.0,22.0,26.0,1.6692275328302164,1.718631720145366
597456698,1,5.0,0.0,0.361,0.639,0.050964358246751836,0.0,1.0,1.0,1.8810696665045081,1.7755423956389171
598012610,1,5.0,0.0,0.233,0.767,0.3500940815492769,0.0,0.0,1.0,1.843465528285238,1.7765375118132725
598068094,1,5.0,0.0,0.12300000000000001,0.877,0.01413333870707654,0.0,0.0,1.0,1.9312098216081228,1.7754199005755895
598314210,1,5.0,0.0,0.4,0.6,0.0511537931142781,0.0,1.0,1.0,1.7446145876058505,1.7755430256915283
598617844,1,5.0,0.134,0.07,0.7959999999999999,0.03703800710327554,0.0,1.0,1.0,1.7771296083796928,1.775496077655467
598671710,1,5.0,0.0,0.196,0.804,0.04900018751128439,0.0,1.0,1.0,1.8174024832646032,1.7755358628980422
599033433,1,1.0,0.195,0.0,0.805,0.03594277697649965,0.0,1.0,1.0,0.04467377506680664,0.0006717721661281262
599179887,1,5.0,0.0,0.6609999999999999,0.33899999999999997,0.04900018751128439,0.0,1.0,0.0,1.7877852539170935,1.772212405908249
599500367,1,5.0,0.0,0.33899999999999997,0.6609999999999999,0.054640351659369264,0.0,1.0,1.0,1.7449604773492915,1.7755546218744056
599738630,1,5.0,0.0,0.5870000000000001,0.413,0.05436020281547209,0.0,1.0,0.0,1.8611712913522551,1.7722302064107436
600066627,1,1.0,0.057999999999999996,0.078,0.865,0.20046306917655174,0.0,1.0,1.0,0.04568294762348428,0.000781220733483759
600115599,1,1.0,0.07200000000000001,0.0,0.9279999999999999,0.017560810188448808,0.0,1.0,1.0,0.024056744127324697,0.0006595450779552786
600193908,1,5.0,0.0,0.0,1.0,0.010018662142682336,0.0,1.0,1.0,1.8936356359001612,1.7754062161296154
600199177,2,5.0,0.0,0.1885,0.8114999999999999,0.03306201537239073,0.0,0.0,2.0,1.8777813766298237,1.7788112175176074
600239025,6,5.0,0.06966666666666667,0.37233333333333335,0.5578333333333333,0.04234216185388739,0.0,6.0,5.0,1.8260830523753835,1.7888573490688646
600255794,2,4.5,0.040999999999999995,0.1815,0.7775,0.04634196894655156,0.0,2.0,2.0,1.5887373548204762,1.556666567094348
600296635,1,5.0,0.013000000000000001,0.163,0.8240000000000001,0.05518351643303344,0.0,1.0,1.0,1.8390206893433958,1.7755564284286318
600296854,1,5.0,0.042,0.08900000000000001,0.8690000000000001,0.3488241920779028,0.0,1.0,1.0,1.7456868880688807,1.7765332863230765
600484813,1,5.0,0.0,0.297,0.703,0.04797992603145598,0.0,1.0,1.0,1.804011416078778,1.775532469563215
600732394,1,4.0,0.0,0.0,1.0,0.3270274364328861,0.0,1.0,1.0,1.2500938886442639,1.3325619293077136
600732833,1,5.0,0.0,0.273,0.727,0.049973180943123634,0.0,1.0,1.0,1.860834591898892,1.7755390990267184
601337840,1,3.0,0.040999999999999995,0.087,0.871,0.04686172411425313,0.0,1.0,1.0,0.858409683377323,0.8881038928724487
601372867,1,5.0,0.0,0.287,0.713,0.3648900024734273,0.0,1.0,1.0,1.9038647735828829,1.7765867450521644
601428342,1,5.0,0.0,0.529,0.47100000000000003,0.05280481152901794,0.0,1.0,0.0,1.7802674605014048,1.772225040972986
